id,年,月,日,曜日,品目名,品目コード,産地名,産地コード,数量,価格,対前日比（数量）,対前日比（価格）
13021,2025,3,3,月,ししとうがらし,34600,,,7525,1818,109.9,101.9
13022,2025,3,3,月,ししとうがらし,34600,高　知,39,6351,1822,,
13023,2025,3,3,月,スイートコーン,34700,,,945,593,104.7,92.1
13024,2025,3,3,月,スイートコーン,34700,沖　縄,47,945,593,,
13025,2025,3,3,月,さやいんげん,35100,,,17176,1372,141.6,93.9
13026,2025,3,3,月,さやいんげん,35100,沖　縄,47,13625,1302,,
13027,2025,3,3,月,さやいんげん,35100,高　知,39,1710,1600,,
13028,2025,3,3,月,さやえんどう,35200,,,29032,1488,102.6,99.1
13029,2025,3,3,月,さやえんどう,35200,鹿児島,46,11574,1456,,
13030,2025,3,3,月,さやえんどう,35200,愛　知,23,5624,1617,,
13031,2025,3,3,月,さやえんどう,35200,和歌山,30,4537,1549,,
13032,2025,3,3,月,さやえんどう,35200,熊　本,43,3629,1442,,
13033,2025,3,3,月,　　うち輸入,35201,,,342,764,116.3,93.3
13034,2025,3,3,月,実えんどう,35300,,,9735,1206,104.2,100.7
13035,2025,3,3,月,実えんどう,35300,和歌山,30,7918,1182,,
13036,2025,3,3,月,そらまめ,35400,,,8202,1078,106.3,100.3
13037,2025,3,3,月,そらまめ,35400,鹿児島,46,8202,1078,,
13038,2025,3,3,月,えだまめ,35500,,,212,2650,97.2,102
13039,2025,3,3,月,えだまめ,35500,静　岡,22,212,2650,,
13040,2025,3,3,月,かんしょ,36100,,,409931,265,102.5,99.3
13041,2025,3,3,月,かんしょ,36100,茨　城,8,207341,250,,
13042,2025,3,3,月,かんしょ,36100,千　葉,12,109632,252,,
13043,2025,3,3,月,かんしょ,36100,徳　島,36,34310,339,,
13044,2025,3,3,月,ばれいしょ,36200,,,974171,220,97.5,106.3
13045,2025,3,3,月,ばれいしょ,36200,北海道,1,678706,179,,
13046,2025,3,3,月,ばれいしょ,36200,鹿児島,46,283292,312,,
13047,2025,3,3,月,さといも,36300,,,33240,431,94.7,106.4
13048,2025,3,3,月,さといも,36300,埼　玉,11,10917,408,,
13049,2025,3,3,月,さといも,36300,新　潟,15,9007,443,,
13050,2025,3,3,月,さといも,36300,愛　媛,38,6900,524,,
13051,2025,3,3,月,やまのいも,36500,,,128013,421,94.5,106.9
13052,2025,3,3,月,やまのいも,36500,北海道,1,79146,400,,
13053,2025,3,3,月,やまのいも,36500,青　森,2,33194,442,,
13054,2025,3,3,月,たまねぎ,36610,,,1410034,167,95.8,100
13055,2025,3,3,月,たまねぎ,36610,北海道,1,981962,142,,
13056,2025,3,3,月,たまねぎ,36610,静　岡,22,328138,236,,
13057,2025,3,3,月,　　うち輸入,36620,,,31249,114,74.8,98.3
13058,2025,3,3,月,にんにく,36700,,,21025,1357,70.7,93.8
13059,2025,3,3,月,にんにく,36700,青　森,2,12432,1929,,
13060,2025,3,3,月,にんにく,36700,岩　手,3,42,1296,,
13061,2025,3,3,月,にんにく,36700,佐　賀,41,15,1512,,
13062,2025,3,3,月,にんにく,36700,北海道,1,2,2834,,
13063,2025,3,3,月,　　うち輸入,36701,,,8534,524,92.4,101.6
13064,2025,3,3,月,しょうが,37200,,,19883,1149,110.9,106.3
13065,2025,3,3,月,しょうが,37200,高　知,39,11761,1356,,
13066,2025,3,3,月,しょうが,37200,長　崎,42,1449,939,,
13067,2025,3,3,月,しょうが,37200,熊　本,43,1026,1364,,
13068,2025,3,3,月,しょうが,37200,千　葉,12,454,1050,,
13069,2025,3,3,月,しょうが,37200,宮　崎,45,363,1473,,
13070,2025,3,3,月,　　うち輸入,37201,,,4455,571,94.3,104.8
13071,2025,3,3,月,生しいたけ,38100,,,69170,1042,89.7,97.7
13072,2025,3,3,月,生しいたけ,38100,徳　島,36,12135,1033,,
13073,2025,3,3,月,生しいたけ,38100,秋　田,5,10305,1213,,
13074,2025,3,3,月,生しいたけ,38100,長　崎,42,6232,981,,
13075,2025,3,3,月,生しいたけ,38100,千　葉,12,5930,752,,
13076,2025,3,3,月,生しいたけ,38100,岩　手,3,4034,1060,,
13077,2025,3,3,月,　　うち輸入,38101,,,1405,818,83.2,103.8
13078,2025,3,3,月,なめこ,38300,,,21870,533,77.1,101.1
13079,2025,3,3,月,なめこ,38300,長　野,20,5183,527,,
13080,2025,3,3,月,なめこ,38300,山　形,6,4233,579,,
13081,2025,3,3,月,なめこ,38300,三　重,24,2671,591,,
13082,2025,3,3,月,なめこ,38300,大　分,44,2416,483,,
13083,2025,3,3,月,なめこ,38300,福　島,7,1562,526,,
13084,2025,3,3,月,えのきだけ,38400,,,151806,356,87.9,98.9
13085,2025,3,3,月,えのきだけ,38400,長　野,20,92360,356,,
13086,2025,3,3,月,えのきだけ,38400,新　潟,15,21771,370,,
13087,2025,3,3,月,えのきだけ,38400,宮　崎,45,12960,329,,
13088,2025,3,3,月,しめじ,38500,,,87637,516,87.2,99
13089,2025,3,3,月,しめじ,38500,長　野,20,55499,471,,
13090,2025,3,3,月,しめじ,38500,福　岡,40,15718,491,,
13091,2025,3,3,月,その他の野菜,39000,,,285860,1094,108.3,93.1
13092,2025,3,3,月,輸入野菜計,39100,,,375085,298,102.1,101.7
13093,2025,3,3,月,他の輸入野菜,39200,,,164752,304,104.8,108.2
13094,2025,3,10,月,野菜総計,30000,,,13177717,312,116,96.6
13095,2025,3,10,月,野菜総計,30000,北海道,1,2126418,171,,
13096,2025,3,10,月,野菜総計,30000,茨　城,8,1221736,305,,
13097,2025,3,10,月,野菜総計,30000,愛　知,23,1193418,283,,
13098,2025,3,10,月,野菜総計,30000,鹿児島,46,968509,330,,
13099,2025,3,10,月,野菜総計,30000,千　葉,12,864924,277,,
13100,2025,3,10,月,野菜総計,30000,熊　本,43,807177,411,,
13101,2025,3,10,月,野菜総計,30000,長　崎,42,788546,237,,
13102,2025,3,10,月,だいこん,30100,,,956273,161,105.8,98.8
13103,2025,3,10,月,だいこん,30100,神奈川,14,267068,173,,
13104,2025,3,10,月,だいこん,30100,千　葉,12,244705,169,,
13105,2025,3,10,月,だいこん,30100,鹿児島,46,135848,146,,
13106,2025,3,10,月,だいこん,30100,長　崎,42,115351,146,,
13107,2025,3,10,月,だいこん,30100,福　岡,40,62657,122,,
13108,2025,3,10,月,かぶ,30200,,,72394,177,84.4,100.6
13109,2025,3,10,月,かぶ,30200,千　葉,12,49241,174,,
13110,2025,3,10,月,かぶ,30200,埼　玉,11,7912,172,,
13111,2025,3,10,月,かぶ,30200,神奈川,14,4362,131,,
13112,2025,3,10,月,にんじん,30300,,,714644,283,126.2,103.7
13113,2025,3,10,月,にんじん,30300,徳　島,36,220894,343,,
13114,2025,3,10,月,にんじん,30300,鹿児島,46,186194,248,,
13115,2025,3,10,月,にんじん,30300,千　葉,12,83254,281,,
13116,2025,3,10,月,にんじん,30300,長　崎,42,77670,282,,
13117,2025,3,10,月,にんじん,30300,愛　知,23,49690,297,,
13118,2025,3,10,月,ごぼう,30400,,,46265,564,79.7,118.5
13119,2025,3,10,月,ごぼう,30400,青　森,2,32502,542,,
13120,2025,3,10,月,ごぼう,30400,熊　本,43,3487,850,,
13121,2025,3,10,月,ごぼう,30400,鹿児島,46,2644,868,,
13122,2025,3,10,月,たけのこ,30500,,,8763,2344,137.9,84.3
13123,2025,3,10,月,たけのこ,30500,熊　本,43,3542,2626,,
13124,2025,3,10,月,たけのこ,30500,鹿児島,46,1664,2748,,
13125,2025,3,10,月,たけのこ,30500,福　岡,40,391,2874,,
13126,2025,3,10,月,たけのこ,30500,京　都,26,46,4935,,
13127,2025,3,10,月,たけのこ,30500,徳　島,36,36,1626,,
13128,2025,3,10,月,れんこん,30600,,,69581,489,86.3,98
13129,2025,3,10,月,れんこん,30600,茨　城,8,40803,514,,
13130,2025,3,10,月,れんこん,30600,佐　賀,41,12558,377,,
13131,2025,3,10,月,れんこん,30600,徳　島,36,7093,528,,
13132,2025,3,10,月,はくさい,31100,,,1235679,160,123.6,91.4
13133,2025,3,10,月,はくさい,31100,茨　城,8,399677,168,,
13134,2025,3,10,月,はくさい,31100,長　崎,42,289231,222,,
13135,2025,3,10,月,はくさい,31100,埼　玉,11,126490,81,,
13136,2025,3,10,月,はくさい,31100,群　馬,10,118927,144,,
13137,2025,3,10,月,はくさい,31100,宮　崎,45,105735,94,,
13138,2025,3,10,月,みずな,31300,,,56563,361,105.3,97.6
13139,2025,3,10,月,みずな,31300,茨　城,8,40210,367,,
13140,2025,3,10,月,みずな,31300,福　岡,40,10360,300,,
13141,2025,3,10,月,こまつな,31500,,,147301,392,99.6,94.5
13142,2025,3,10,月,こまつな,31500,茨　城,8,74450,423,,
13143,2025,3,10,月,こまつな,31500,福　岡,40,36219,335,,
13144,2025,3,10,月,こまつな,31500,埼　玉,11,8997,386,,
13145,2025,3,10,月,その他の菜類,31550,,,6426,446,144.9,94.9
13146,2025,3,10,月,ちんげんさい,31560,,,42171,386,91.4,100.8
13147,2025,3,10,月,ちんげんさい,31560,茨　城,8,16575,381,,
13148,2025,3,10,月,ちんげんさい,31560,静　岡,22,9731,411,,
13149,2025,3,10,月,ちんげんさい,31560,福　岡,40,5035,395,,
13150,2025,3,10,月,ちんげんさい,31560,愛　知,23,3053,330,,
13151,2025,3,10,月,キャベツ,31700,,,1661742,194,100.2,95.1
13152,2025,3,10,月,キャベツ,31700,愛　知,23,827678,196,,
13153,2025,3,10,月,キャベツ,31700,千　葉,12,238212,219,,
13154,2025,3,10,月,キャベツ,31700,神奈川,14,124111,236,,
13155,2025,3,10,月,キャベツ,31700,福　岡,40,65834,175,,
13156,2025,3,10,月,キャベツ,31700,兵　庫,28,62166,163,,
13157,2025,3,10,月,ほうれんそう,31800,,,218794,488,127.9,89.9
13158,2025,3,10,月,ほうれんそう,31800,茨　城,8,86379,500,,
13159,2025,3,10,月,ほうれんそう,31800,福　岡,40,39599,460,,
13160,2025,3,10,月,ほうれんそう,31800,群　馬,10,31466,518,,
13161,2025,3,10,月,ほうれんそう,31800,徳　島,36,11320,467,,
13162,2025,3,10,月,ほうれんそう,31800,埼　玉,11,9353,523,,
13163,2025,3,10,月,ねぎ,31900,,,281283,661,101,97.8
13164,2025,3,10,月,ねぎ,31900,千　葉,12,52436,696,,
13165,2025,3,10,月,ねぎ,31900,埼　玉,11,40324,752,,
13166,2025,3,10,月,ねぎ,31900,大　分,44,39844,633,,
13167,2025,3,10,月,ねぎ,31900,茨　城,8,30710,578,,
13168,2025,3,10,月,ねぎ,31900,群　馬,10,19834,618,,
13169,2025,3,10,月,ふき,32300,,,5362,606,123.7,86.2
13170,2025,3,10,月,ふき,32300,愛　知,23,4820,591,,
13171,2025,3,10,月,うど,32400,,,5298,715,122.6,98.8
13172,2025,3,10,月,うど,32400,栃　木,9,3238,722,,
13173,2025,3,10,月,うど,32400,秋　田,5,918,631,,
13174,2025,3,10,月,うど,32400,群　馬,10,632,764,,
13175,2025,3,10,月,みつば,32500,,,13125,564,97.6,99.5
13176,2025,3,10,月,みつば,32500,愛　知,23,2106,576,,
13177,2025,3,10,月,みつば,32500,大　分,44,1873,553,,
13178,2025,3,10,月,みつば,32500,千　葉,12,1811,431,,
13179,2025,3,10,月,みつば,32500,静　岡,22,1659,582,,
13180,2025,3,10,月,みつば,32500,茨　城,8,1159,624,,
13181,2025,3,10,月,しゅんぎく,32600,,,19201,587,87.8,97.3
13182,2025,3,10,月,しゅんぎく,32600,福　岡,40,4855,486,,
13183,2025,3,10,月,しゅんぎく,32600,千　葉,12,2699,652,,
13184,2025,3,10,月,しゅんぎく,32600,栃　木,9,1735,768,,
13185,2025,3,10,月,しゅんぎく,32600,茨　城,8,1636,577,,
13186,2025,3,10,月,しゅんぎく,32600,大　阪,27,1489,564,,
13187,2025,3,10,月,にら,32800,,,70854,836,91.3,95.5
13188,2025,3,10,月,にら,32800,高　知,39,29843,838,,
13189,2025,3,10,月,にら,32800,栃　木,9,14402,871,,
13190,2025,3,10,月,にら,32800,茨　城,8,6939,834,,
13191,2025,3,10,月,にら,32800,大　分,44,5995,766,,
13192,2025,3,10,月,セルリー,32900,,,61427,298,88.9,96.8
13193,2025,3,10,月,セルリー,32900,静　岡,22,18154,317,,
13194,2025,3,10,月,セルリー,32900,愛　知,23,14245,258,,
13195,2025,3,10,月,セルリー,32900,福　岡,40,10688,332,,
13196,2025,3,10,月,セルリー,32900,香　川,37,9519,289,,
13197,2025,3,10,月,アスパラガス,33100,,,31237,1561,102.5,110.1
13198,2025,3,10,月,アスパラガス,33100,佐　賀,41,7291,2133,,
13199,2025,3,10,月,アスパラガス,33100,福　岡,40,4296,1784,,
13200,2025,3,10,月,アスパラガス,33100,長　崎,42,3033,2034,,
13201,2025,3,10,月,アスパラガス,33100,熊　本,43,1350,2047,,
13202,2025,3,10,月,アスパラガス,33100,栃　木,9,1342,2050,,
13203,2025,3,10,月,　　うち輸入,33101,,,12190,851,76.1,97.8
13204,2025,3,10,月,カリフラワー,33200,,,73671,173,86.9,98.9
13205,2025,3,10,月,カリフラワー,33200,熊　本,43,25618,169,,
13206,2025,3,10,月,カリフラワー,33200,徳　島,36,14723,174,,
13207,2025,3,10,月,カリフラワー,33200,愛　知,23,11770,166,,
13208,2025,3,10,月,カリフラワー,33200,福　岡,40,10879,183,,
13209,2025,3,10,月,ブロッコリー,33300,,,472346,323,120,100
13210,2025,3,10,月,ブロッコリー,33300,香　川,37,134580,392,,
13211,2025,3,10,月,ブロッコリー,33300,愛　知,23,86379,216,,
13212,2025,3,10,月,ブロッコリー,33300,熊　本,43,78081,360,,
13213,2025,3,10,月,ブロッコリー,33300,長　崎,42,52161,343,,
13214,2025,3,10,月,ブロッコリー,33300,徳　島,36,40006,315,,
13215,2025,3,10,月,レタス,33400,,,778053,223,107.8,89.2
13216,2025,3,10,月,レタス,33400,茨　城,8,228886,241,,
13217,2025,3,10,月,レタス,33400,長　崎,42,127973,121,,
13218,2025,3,10,月,レタス,33400,福　岡,40,78520,306,,
13219,2025,3,10,月,レタス,33400,静　岡,22,74261,206,,
13220,2025,3,10,月,レタス,33400,兵　庫,28,74078,234,,
13221,2025,3,10,月,パセリ,33600,,,3559,1002,96.7,92.4
13222,2025,3,10,月,パセリ,33600,静　岡,22,1379,786,,
13223,2025,3,10,月,パセリ,33600,千　葉,12,647,1033,,
13224,2025,3,10,月,パセリ,33600,香　川,37,396,1062,,
13225,2025,3,10,月,パセリ,33600,愛　知,23,295,1634,,
13226,2025,3,10,月,パセリ,33600,茨　城,8,258,1035,,
13227,2025,3,10,月,きゅうり,34100,,,490862,386,132.2,105.5
13228,2025,3,10,月,きゅうり,34100,宮　崎,45,135113,415,,
13229,2025,3,10,月,きゅうり,34100,群　馬,10,81696,416,,
13230,2025,3,10,月,きゅうり,34100,高　知,39,63881,360,,
13231,2025,3,10,月,きゅうり,34100,千　葉,12,39794,357,,
13232,2025,3,10,月,きゅうり,34100,佐　賀,41,29900,350,,
13233,2025,3,10,月,かぼちゃ,34200,,,249784,269,130.7,100.4
13234,2025,3,10,月,かぼちゃ,34200,沖　縄,47,8969,618,,
13235,2025,3,10,月,かぼちゃ,34200,宮　崎,45,6717,599,,
13236,2025,3,10,月,かぼちゃ,34200,鹿児島,46,2780,380,,
13237,2025,3,10,月,かぼちゃ,34200,熊　本,43,787,584,,
13238,2025,3,10,月,かぼちゃ,34200,高　知,39,752,595,,
13239,2025,3,10,月,　　うち輸入,34201,,,229122,241,132.6,100
13240,2025,3,10,月,なす,34300,,,234598,480,122.9,105.5
13241,2025,3,10,月,なす,34300,高　知,39,100968,519,,
13242,2025,3,10,月,なす,34300,熊　本,43,56471,442,,
13243,2025,3,10,月,なす,34300,福　岡,40,50475,457,,
13244,2025,3,10,月,トマト,34400,,,590221,414,144,98.3
13245,2025,3,10,月,トマト,34400,熊　本,43,329082,385,,
13246,2025,3,10,月,トマト,34400,栃　木,9,81245,381,,
13247,2025,3,10,月,トマト,34400,愛　知,23,53728,466,,
13248,2025,3,10,月,トマト,34400,福　岡,40,32688,390,,
13249,2025,3,10,月,ミニトマト,34450,,,218435,712,122.5,98.3
13250,2025,3,10,月,ミニトマト,34450,熊　本,43,134788,647,,
13251,2025,3,10,月,ミニトマト,34450,愛　知,23,26970,902,,
13252,2025,3,10,月,ミニトマト,34450,宮　崎,45,22167,671,,
13253,2025,3,10,月,ピーマン,34500,,,277727,697,125.1,95.6
13254,2025,3,10,月,ピーマン,34500,宮　崎,45,91258,710,,
13255,2025,3,10,月,ピーマン,34500,鹿児島,46,84843,669,,
13256,2025,3,10,月,ピーマン,34500,高　知,39,48624,721,,
13257,2025,3,10,月,ししとうがらし,34600,,,6935,1735,105.7,96.6
13258,2025,3,10,月,ししとうがらし,34600,高　知,39,5555,1790,,
13259,2025,3,10,月,スイートコーン,34700,,,870,661,65.7,113.2
13260,2025,3,10,月,スイートコーン,34700,沖　縄,47,870,661,,
13261,2025,3,10,月,さやいんげん,35100,,,15298,1209,102.1,101.9
13262,2025,3,10,月,さやいんげん,35100,沖　縄,47,11668,1094,,
13263,2025,3,10,月,さやいんげん,35100,鹿児島,46,2037,1577,,
13264,2025,3,10,月,さやえんどう,35200,,,38791,1215,119,92.7
13265,2025,3,10,月,さやえんどう,35200,鹿児島,46,17757,1162,,
13266,2025,3,10,月,さやえんどう,35200,熊　本,43,8624,1161,,
13267,2025,3,10,月,さやえんどう,35200,愛　知,23,5259,1411,,
13268,2025,3,10,月,　　うち輸入,35201,,,104,987,63.4,93
13269,2025,3,10,月,実えんどう,35300,,,12471,1173,100.5,100.5
13270,2025,3,10,月,実えんどう,35300,和歌山,30,9606,1141,,
13271,2025,3,10,月,実えんどう,35300,鹿児島,46,2703,1285,,
13272,2025,3,10,月,そらまめ,35400,,,11822,1090,128.2,91.6
13273,2025,3,10,月,そらまめ,35400,鹿児島,46,11822,1090,,
13274,2025,3,10,月,えだまめ,35500,,,163,2597,54.2,98.8
13275,2025,3,10,月,えだまめ,35500,静　岡,22,163,2597,,
13276,2025,3,10,月,かんしょ,36100,,,378409,274,98,100.7
13277,2025,3,10,月,かんしょ,36100,茨　城,8,184474,254,,
13278,2025,3,10,月,かんしょ,36100,千　葉,12,95740,254,,
13279,2025,3,10,月,かんしょ,36100,大　分,44,35370,319,,
13280,2025,3,10,月,ばれいしょ,36200,,,1133095,224,154.1,97.4
13281,2025,3,10,月,ばれいしょ,36200,北海道,1,760898,178,,
13282,2025,3,10,月,ばれいしょ,36200,鹿児島,46,369467,319,,
13283,2025,3,10,月,さといも,36300,,,30973,427,109,112.7
13284,2025,3,10,月,さといも,36300,埼　玉,11,10544,409,,
13285,2025,3,10,月,さといも,36300,新　潟,15,7355,438,,
13286,2025,3,10,月,さといも,36300,愛　媛,38,5515,516,,
13287,2025,3,10,月,さといも,36300,千　葉,12,2410,430,,
13288,2025,3,10,月,やまのいも,36500,,,164262,415,200,97.2
13289,2025,3,10,月,やまのいも,36500,北海道,1,90547,387,,
13290,2025,3,10,月,やまのいも,36500,青　森,2,62799,434,,
13291,2025,3,10,月,たまねぎ,36610,,,1655064,162,124.1,101.9
13292,2025,3,10,月,たまねぎ,36610,北海道,1,1240334,141,,
13293,2025,3,10,月,たまねぎ,36610,静　岡,22,281703,237,,
13294,2025,3,10,月,　　うち輸入,36620,,,35961,121,91.9,103.4
13295,2025,3,10,月,にんにく,36700,,,15360,1165,80.6,86.9
13296,2025,3,10,月,にんにく,36700,青　森,2,6782,2007,,
13297,2025,3,10,月,にんにく,36700,北海道,1,116,1166,,
13298,2025,3,10,月,　　うち輸入,36701,,,8463,490,105.8,90.6
13299,2025,3,10,月,しょうが,37200,,,18387,1171,101.3,99.7
13300,2025,3,10,月,しょうが,37200,高　知,39,10874,1386,,
13301,2025,3,10,月,しょうが,37200,長　崎,42,1623,1026,,
13302,2025,3,10,月,しょうが,37200,熊　本,43,598,1372,,
13303,2025,3,10,月,しょうが,37200,千　葉,12,375,902,,
13304,2025,3,10,月,しょうが,37200,宮　崎,45,353,1626,,
13305,2025,3,10,月,　　うち輸入,37201,,,4095,572,94.4,105.1
13306,2025,3,10,月,生しいたけ,38100,,,64090,1017,86.1,100.5
13307,2025,3,10,月,生しいたけ,38100,徳　島,36,13613,983,,
13308,2025,3,10,月,生しいたけ,38100,秋　田,5,10166,1204,,
13309,2025,3,10,月,生しいたけ,38100,長　崎,42,5419,907,,
13310,2025,3,10,月,生しいたけ,38100,岩　手,3,3964,1033,,
13311,2025,3,10,月,生しいたけ,38100,千　葉,12,3862,668,,
13312,2025,3,10,月,　　うち輸入,38101,,,1004,801,64,101.6
13313,2025,3,10,月,なめこ,38300,,,21603,527,77.5,101.7
13314,2025,3,10,月,なめこ,38300,長　野,20,5554,508,,
13315,2025,3,10,月,なめこ,38300,山　形,6,3933,557,,
13316,2025,3,10,月,なめこ,38300,三　重,24,2891,585,,
13317,2025,3,10,月,なめこ,38300,大　分,44,2217,504,,
13318,2025,3,10,月,なめこ,38300,宮　城,4,1463,490,,
13319,2025,3,10,月,えのきだけ,38400,,,142216,351,93,97.8
13320,2025,3,10,月,えのきだけ,38400,長　野,20,90170,348,,
13321,2025,3,10,月,えのきだけ,38400,新　潟,15,20170,363,,
13322,2025,3,10,月,えのきだけ,38400,宮　崎,45,8940,342,,
13323,2025,3,10,月,しめじ,38500,,,88022,495,85.8,94.1
13324,2025,3,10,月,しめじ,38500,長　野,20,56402,463,,
13325,2025,3,10,月,しめじ,38500,福　岡,40,14678,451,,
13326,2025,3,10,月,その他の野菜,39000,,,266319,1013,98.3,103.5
